   0.95999998   0.82508498  -0.23431711   0.29538393  -0.95073533
   0.91999996   0.82606715  -0.25501314   0.28552699  -0.95705283
   0.87999994   0.82460362  -0.27259859   0.27600253  -0.95959103
   0.83999991   0.82203251  -0.29324999   0.26439124  -0.96235305
   0.79999989   0.82215065  -0.31209469   0.25502798  -0.96830964
   0.75999987   0.82143939  -0.33173022   0.24485458  -0.97411114
   0.71999985   0.82084614  -0.34792501   0.23646057  -0.97813797
   0.67999983   0.81919515  -0.36466715   0.22726400  -0.98135138
   0.63999981   0.81709170  -0.37861714   0.21923728  -0.98386180
   0.59999979   0.81603128  -0.39665523   0.20968802  -0.98986572
   0.55999976   0.81484133  -0.41234198   0.20124967  -0.99442852
   0.51999974   0.81331933  -0.42882752   0.19224590  -0.99976408
   0.47999975   0.81180155  -0.44398817   0.18390669  -1.00426519
   0.43999976   0.80922067  -0.45663014   0.17629527  -1.00576854
   0.39999977   0.80612165  -0.46892226   0.16859969  -1.00744712
   0.35999978   0.80500102  -0.48359737   0.16070183  -1.01341426
   0.31999978   0.80332112  -0.49691445   0.15320334  -1.01748800
   0.27999979   0.80149996  -0.51111186   0.14519405  -1.02201617
   0.23999980   0.79661185  -0.52176708   0.13742238  -1.02181029
   0.19999981   0.79520583  -0.53290009   0.13115287  -1.02584577
   0.15999982   0.79031259  -0.54324996   0.12353131  -1.02520812
   0.11999982   0.78779697  -0.55456185   0.11661756  -1.02847433
   0.07999982   0.78343898  -0.56618941   0.10862479  -1.03064919
   0.03999982   0.77888912  -0.57371569   0.10258672  -1.02943766
  -0.00000018   0.77507287  -0.58604330   0.09451479  -1.03298140
  -0.04000018   0.77043360  -0.59335917   0.08853722  -1.03153825
  -0.08000018   0.76436061  -0.60159475   0.08138293  -1.03008354
  -0.12000018   0.75831270  -0.60945129   0.07443070  -1.02902186
  -0.16000018   0.75343484  -0.61823034   0.06760225  -1.02941358
  -0.20000017   0.74455583  -0.62397105   0.06029239  -1.02347267
  -0.24000016   0.73756158  -0.62727624   0.05514267  -1.01845503
  -0.28000015   0.72557384  -0.63248026   0.04654679  -1.01073599
  -0.32000014   0.71499085  -0.63748300   0.03875393  -1.00557387
  -0.36000013   0.69964045  -0.63857388   0.03053328  -0.99212170
  -0.40000013  -0.80823553   0.47016442  -0.16903555  -1.01118779
  -0.44000012  -0.80917412   0.45706567  -0.17605422  -1.00649452
  -0.48000011  -0.81143564   0.44261059  -0.18441252  -1.00202370
  -0.52000010  -0.81295383   0.42766315  -0.19264534  -0.99865341
  -0.56000012  -0.81533891   0.41343412  -0.20095240  -0.99542743
  -0.60000014  -0.81498921   0.39512619  -0.20993151  -0.98709309
  -0.64000016  -0.81617314   0.38107109  -0.21755102  -0.98412532
  -0.68000019  -0.81910580   0.36349860  -0.22780360  -0.98060179
  -0.72000021  -0.81958473   0.34646052  -0.23656210  -0.97630399
  -0.76000023  -0.82202005   0.33028421  -0.24586792  -0.97301984
  -0.80000025  -0.82287967   0.31320387  -0.25483790  -0.96938944
  -0.84000027  -0.82281548   0.29209077  -0.26536235  -0.96272385
  -0.88000029  -0.82343990   0.27465260  -0.27439365  -0.95840371
  -0.92000031  -0.82508492   0.25605002  -0.28451747  -0.95684814
  -0.96000034  -0.82469636   0.23440264  -0.29514685  -0.94899094
  -1.00000036  -0.82597566   0.21608555  -0.30494505  -0.94801074
  -0.96000034  -0.82660526   0.23615657  -0.29522434  -0.95241380
  -0.92000031  -0.82426411   0.25532499  -0.28446954  -0.95495558
  -0.88000029  -0.82458597   0.27351061  -0.27553767  -0.95904619
  -0.84000027  -0.82295632   0.29242760  -0.26526436  -0.96271336
  -0.80000025  -0.82109898   0.30793819  -0.25658041  -0.96505451
  -0.76000023  -0.82030225   0.32936308  -0.24546959  -0.97040790
  -0.72000021  -0.82083005   0.34957626  -0.23562689  -0.97893763
  -0.68000019  -0.81905091   0.36411715  -0.22746688  -0.98165852
  -0.64000016  -0.81712949   0.38030660  -0.21841145  -0.98537785
  -0.60000014  -0.81703138   0.39632499  -0.21035320  -0.98992097
  -0.56000012  -0.81473094   0.41187367  -0.20142864  -0.99348909
  -0.52000010  -0.81436861   0.42710391  -0.19363235  -0.99901193
  -0.48000011  -0.81028610   0.44165117  -0.18431747  -1.00026786
  -0.44000012  -0.80961132   0.45689610  -0.17635761  -1.00698650
  -0.40000013  -0.80759799   0.47155786  -0.16802007  -1.01074588
  -0.36000013  -0.80570847   0.48577490  -0.15996678  -1.01462340
  -0.32000014  -0.80141211   0.49619362  -0.15260924  -1.01465034
  -0.28000015  -0.79898059   0.50814861  -0.14541599  -1.01822078
  -0.24000016  -0.79753810   0.52132493  -0.13810658  -1.02241325
  -0.20000017  -0.79358113   0.53276831  -0.13040641  -1.02375233
  -0.16000018  -0.79233706   0.54505801  -0.12363952  -1.02884936
  -0.12000018  -0.78763127   0.55439603  -0.11661762  -1.02890778
  -0.08000018  -0.78443551   0.56484085  -0.10979733  -1.02992535
  -0.04000018  -0.78088713   0.57743430  -0.10172641  -1.03416920
  -0.00000018  -0.77494746   0.58528811  -0.09482968  -1.03162336
   0.03999982  -0.76985061   0.59328151  -0.08828455  -1.03049767
   0.07999982  -0.76513851   0.60174346  -0.08169752  -1.03077960
   0.11999982  -0.75786042   0.60930270  -0.07427886  -1.02844512
   0.15999982  -0.75110877   0.61590266  -0.06760305  -1.02509761
   0.19999981  -0.74413848   0.62196457  -0.06108695  -1.02047348
   0.23999980  -0.73601860   0.62971979  -0.05314940  -1.01815522
   0.27999979  -0.72610658   0.63236314  -0.04687172  -1.01128256
   0.31999978  -0.71185946   0.63504738  -0.03840604  -0.99929774
   0.35999978  -0.69973332   0.63813293  -0.03080019  -0.99263233
   0.39999977   0.80710185  -0.47006056   0.16852064  -1.00946724
   0.43999976   0.80928713  -0.45694467   0.17617123  -1.00609350
   0.47999975   0.81183666  -0.44361567   0.18411049  -1.00419307
   0.51999974   0.81434107  -0.42772105   0.19331001  -0.99902958
   0.55999976   0.81413907  -0.41204873   0.20104517  -0.99382478
   0.59999979   0.81597960  -0.39447498   0.21075231  -0.98837811
   0.63999981   0.81668323  -0.38170651   0.21748836  -0.98485363
   0.67999983   0.81817389  -0.36554211   0.22631589  -0.98167187
   0.71999985   0.82011133  -0.34662372   0.23674381  -0.97670889
   0.75999987   0.82185543  -0.32977891   0.24603826  -0.97331971
   0.79999989   0.82269239  -0.30998293   0.25635475  -0.96792346
   0.83999991   0.82274365  -0.29149869   0.26562250  -0.96180791
   0.87999994   0.82364851  -0.27275652   0.27544600  -0.95830411
   0.91999996   0.82508981  -0.25406316   0.28551334  -0.95554638
   0.95999998   0.82631004  -0.23616843   0.29507080  -0.95281601
   1.00000000   0.82592046  -0.21527237   0.30532405  -0.94751203
