  -0.44000012  -0.80945575   0.45635942  -0.17654817  -1.00645113
  -0.48000011  -0.81038409   0.44153610  -0.18442400  -1.00141168
  -0.52000010  -0.81248182   0.42701083  -0.19273549  -0.99746162
  -0.56000012  -0.81450117   0.41203871  -0.20123123  -0.99354923
  -0.60000014  -0.81537873   0.39574715  -0.20981579  -0.98816174
  -0.64000016  -0.81738621   0.37979653  -0.21879484  -0.98409063
  -0.68000019  -0.81854731   0.36321065  -0.22766833  -0.97984046
  -0.72000021  -0.82041025   0.34673327  -0.23683849  -0.97749138
  -0.76000023  -0.82059336   0.32890919  -0.24584208  -0.97160858
  -0.80000025  -0.82259250   0.31233451  -0.25512898  -0.96910763
  -0.84000027  -0.82277143   0.29348123  -0.26464510  -0.96357429
  -0.88000029  -0.82442802   0.27586323  -0.27428240  -0.96087343
  -0.92000031  -0.82511479   0.25466126  -0.28522676  -0.95525545
  -0.96000034  -0.82557219   0.23580268  -0.29488474  -0.95160234
  -1.00000036  -0.82585657   0.21582417  -0.30501619  -0.94753242
  -0.96000034  -0.82553732   0.23544748  -0.29504493  -0.95126200
  -0.92000031  -0.82452768   0.25357589  -0.28547591  -0.95393640
  -0.88000029  -0.82410431   0.27428544  -0.27490944  -0.95974189
  -0.84000027  -0.82334554   0.29320231  -0.26507163  -0.96409011
  -0.80000025  -0.82239872   0.31093070  -0.25573403  -0.96872646
  -0.76000023  -0.82118297   0.32859462  -0.24629417  -0.97223532
  -0.72000021  -0.81951255   0.34636095  -0.23657580  -0.97570711
  -0.68000019  -0.81848800   0.36439547  -0.22704627  -0.98045576
  -0.64000016  -0.81700402   0.37952572  -0.21873915  -0.98358172
  -0.60000014  -0.81605935   0.39664242  -0.20970847  -0.98934841
  -0.56000012  -0.81462991   0.41207579  -0.20127706  -0.99370283
  -0.52000010  -0.81328630   0.42793477  -0.19267577  -0.99878281
  -0.48000011  -0.81157464   0.44278541  -0.18439461  -1.00333512
  -0.44000012  -0.80984873   0.45670840  -0.17657016  -1.00717616
  -0.40000013  -0.80677372   0.47004789  -0.16836292  -1.00907886
  -0.36000013  -0.80551982   0.48480147  -0.16035917  -1.01514852
  -0.32000014  -0.80287248   0.49781108  -0.15253070  -1.01779819
  -0.28000015  -0.80075026   0.51046550  -0.14514238  -1.02088296
  -0.24000016  -0.79802626   0.52274519  -0.13764054  -1.02416098
  -0.20000017  -0.79456556   0.53386909  -0.13034824  -1.02555442
  -0.16000018  -0.79144120   0.54416853  -0.12363634  -1.02834201
  -0.12000018  -0.78837544   0.55597585  -0.11619979  -1.03082955
  -0.08000018  -0.78411335   0.56665295  -0.10873020  -1.03280294
  -0.04000018  -0.77941012   0.57519579  -0.10210717  -1.03133130
  -0.00000018  -0.77492368   0.58522874  -0.09484747  -1.03176558
   0.03999982  -0.77000844   0.59310412  -0.08845216  -1.03073072
   0.07999982  -0.76483709   0.60197753  -0.08142978  -1.03070295
   0.11999982  -0.75826824   0.60990989  -0.07417917  -1.02842128
   0.15999982  -0.75179970   0.61650956  -0.06764507  -1.02594781
   0.19999981  -0.74359822   0.62234265  -0.06062779  -1.02210772
   0.23999980  -0.73570281   0.62902910  -0.05333686  -1.01834857
   0.27999979  -0.72559410   0.63265616  -0.04646897  -1.01165390
   0.31999978  -0.71356994   0.63645011  -0.03855991  -1.00256646
   0.35999978  -0.69951004   0.63748080  -0.03101462  -0.99160862
   0.39999977   0.80656081  -0.47031641   0.16812220  -1.00939322
   0.43999976   0.80926496  -0.45685855   0.17620321  -1.00705957
   0.47999975   0.81135577  -0.44261339   0.18437119  -1.00316930
   0.51999974   0.81244749  -0.42795098   0.19224826  -0.99780148
   0.55999976   0.81427795  -0.41188434   0.20119680  -0.99299461
   0.59999979   0.81589860  -0.39700875   0.20944493  -0.99019128
   0.63999981   0.81738698  -0.38021532   0.21858583  -0.98479182
   0.67999983   0.81833929  -0.36206940   0.22813495  -0.97954082
   0.71999985   0.82002181  -0.34667510   0.23667336  -0.97662503
   0.75999987   0.82119995  -0.32915166   0.24602415  -0.97241610
   0.79999989   0.82150275  -0.31105369   0.25522453  -0.96744007
   0.83999991   0.82308817  -0.29268700   0.26520059  -0.96342325
   0.87999994   0.82436770  -0.27465633   0.27485567  -0.96032363
   0.91999996   0.82484448  -0.25515553   0.28484446  -0.95525706
   0.95999998   0.82511592  -0.23539272   0.29486161  -0.95098513
   1.00000000   0.82655549  -0.21530385   0.30562583  -0.94771934
